season,game_id,game_date,opponent,home_away,ncat_score,opp_score,win,team,player,player_id,position,starter,min,pts,reb,ast,stl,blk,to,fgm,fga,fg2m,fg2a,fg3m,fg3a,ftm,fta,oreb,dreb,pf,team_min,team_fga,team_fta,team_to,team_poss,ortg,drtg,pace,opp_drtg_pregame,opp_ortg_pregame,opp_pace_pregame,torvik_barthag,torvik_adjoe,ts_pct,efg_pct,usg_pct,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,to_per40,fgm_per40,fga_per40,fg3m_per40,fg3a_per40,ftm_per40,fta_per40,oreb_per40,dreb_per40,low_min_flag,position_enc,ts_pct_r5,ts_pct_season,usg_pct_r5,usg_pct_season,pts_per40_r5,pts_per40_season,reb_per40_r5,reb_per40_season,ast_per40_r5,ast_per40_season,to_per40_season,rim_rate_r5,three_rate_r5,avg_shot_dist_r5,assisted_rate_r5,foul_drawn_rate_r5,on_hot_streak,prev_game_date,days_rest,is_home
2026,401856422,2026-03-06,Northeastern Huskies,home,72,88,0,Northeastern Huskies,T. Francis,5312177,F,False,19.0,9,4,0,2,1,1,3,5,2,3,1,2,2,2,1,3,2,200.0,62,23,10,72.12,122.69938650306749,100.3904071388734,71.72,116.80948318910609,102.89382739080133,68.92800000000001,,,0.7653061224489796,0.7,17.637859871305146,18.94736842105263,8.421052631578947,0.0,4.2105263157894735,2.1052631578947367,2.1052631578947367,6.315789473684211,10.526315789473683,2.1052631578947367,4.2105263157894735,4.2105263157894735,4.2105263157894735,2.1052631578947367,6.315789473684211,0,1.0,,,,,,,,,,,,,,,,,0,2025-12-31,65.0,1
2025,401714261,2025-02-11,Campbell Fighting Camels,away,62,66,0,Campbell Fighting Camels,T. Frank,4433146,F,False,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,200.0,51,19,8,61.36,106.10932475884245,99.67845659163986,62.2,86.75687394974287,119.04223832886032,66.384,,,0.0,0.0,11.87648456057007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401812098,2026-03-04,Campbell Fighting Camels,away,72,90,0,Campbell Fighting Camels,T. Frank,4433146,F,False,3.0,2,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,200.0,58,22,13,70.68,125.94458438287153,100.75566750629721,71.46000000000001,107.98091520280248,102.28186528875483,65.532,,,1.0,1.0,33.05238803503553,26.666666666666668,0.0,13.333333333333334,0.0,0.0,13.333333333333334,13.333333333333334,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401581727,2023-11-22,Merrimack Warriors,away,73,96,0,Merrimack Warriors,T. Hall,4897983,G,False,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200.0,61,29,9,76.76,124.32012432012431,94.53509453509453,77.22,104.33748606791491,98.91747452632839,67.865,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401823042,2025-12-13,Maryland Eastern Shore Hawks,home,82,79,1,Maryland Eastern Shore Hawks,T. Hall,4703893,F,False,8.0,2,1,0,0,0,0,1,3,1,2,0,1,0,0,0,1,0,200.0,67,17,7,72.48,109.57004160887658,113.73092926490986,72.1,115.15903597824801,102.8282470735247,63.58399999999999,,,0.3333333333333333,0.3333333333333333,18.40942562592047,10.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,5.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
2024,401600679,2024-01-20,William & Mary Tribe,home,76,69,1,William & Mary Tribe,T. Hamilton,5176753,F,False,21.0,4,5,0,0,3,0,1,3,1,3,0,0,2,4,3,2,4,200.0,57,38,13,74.72,93.36941813261163,102.84167794316643,73.9,108.83746721871123,102.38950797699457,64.112,,,0.42016806722689076,0.3333333333333333,10.45510455104551,7.619047619047619,9.523809523809524,0.0,0.0,5.7142857142857135,0.0,1.9047619047619047,5.7142857142857135,0.0,0.0,3.8095238095238093,7.619047619047619,5.7142857142857135,3.8095238095238093,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,1
2024,401630139,2024-03-08,William & Mary Tribe,home,62,79,0,William & Mary Tribe,T. Hamilton,5176753,F,False,2.0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,200.0,66,23,4,66.12,119.73325250075779,93.96786905122764,65.98,110.12988190000037,100.79853475485105,67.648,,,0.5681818181818182,0.0,21.96704942586121,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,20.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,2024-01-20,48.0,1
2024,401600685,2024-01-26,Delaware Blue Hens,away,71,90,0,Delaware Blue Hens,T. Houser,5107353,F,False,16.0,3,1,0,1,0,0,1,5,1,2,0,3,1,2,0,1,4,200.0,67,17,8,71.48,125.34818941504176,98.88579387186628,71.80000000000001,109.60821256495251,103.55476404881138,67.884,,,0.25510204081632654,0.2,17.82250242483026,7.5,2.5,0.0,2.5,0.0,0.0,2.5,12.5,0.0,7.5,2.5,5.0,0.0,2.5,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401600730,2024-02-17,Delaware Blue Hens,home,54,62,0,Delaware Blue Hens,T. Houser,5107353,F,False,14.0,3,3,1,0,0,0,1,5,0,0,1,5,0,0,0,3,2,200.0,51,16,9,60.04,102.68300761841671,89.43358728055648,60.379999999999995,99.32427526196516,114.79543655253262,65.40400000000001,,,0.3,0.3,21.309239686327995,8.571428571428571,8.571428571428571,2.857142857142857,0.0,0.0,0.0,2.857142857142857,14.285714285714286,2.857142857142857,14.285714285714286,0.0,0.0,0.0,8.571428571428571,0,1.0,,,,,,,,,,,,,,,,,0,2024-01-26,22.0,1
2024,401575427,2023-11-15,Virginia Cavaliers,away,51,80,0,Virginia Cavaliers,T. How,5105408,F,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197.0,56,16,8,60.04,128.70012870012872,82.04633204633205,62.16,90.43034690581385,115.83386431239775,66.13999999999999,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401581733,2023-12-18,Jackson State Tigers,away,60,68,0,Jackson State Tigers,T. Johnson,5107386,C,False,5.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,3,200.0,66,17,14,71.48,98.98107714701601,87.3362445414847,68.7,111.32416193122599,102.74096728836196,71.056,,,0.0,0.0,27.43484224965706,0.0,8.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1,2.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401700462,2024-11-08,Wake Forest Demon Deacons,away,64,80,0,Wake Forest Demon Deacons,T. Johnson,4845369,G,False,16.0,4,1,2,1,0,4,1,2,1,1,0,1,2,2,0,1,0,200.0,62,22,17,78.68,100.02500625156287,80.02000500125031,79.98,98.13960757973668,104.22942018031736,68.808,,,0.6944444444444444,0.5,19.395579612088408,10.0,2.5,5.0,2.5,0.0,10.0,2.5,5.0,0.0,2.5,5.0,5.0,0.0,2.5,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401706907,2024-12-13,Virginia Tech Hokies,away,67,95,0,Virginia Tech Hokies,T. Johnson,5165275,G,True,23.0,7,8,5,0,0,2,3,7,2,5,1,2,0,0,3,5,3,200.0,70,16,15,80.04,122.29660144181256,86.25128733264675,77.68,106.32912181354664,90.86534680726335,68.288,,,0.5,0.5,17.005838671277136,12.17391304347826,13.91304347826087,8.695652173913043,0.0,0.0,3.4782608695652173,5.217391304347826,12.17391304347826,1.7391304347826086,3.4782608695652173,0.0,0.0,5.217391304347826,8.695652173913043,0,0.0,,,,,,,,,,,,,,,,,0,2024-11-08,35.0,0
2025,401722196,2024-11-29,East Carolina Pirates,away,69,93,0,East Carolina Pirates,T. LaBeaux,5239835,G,True,17.0,0,6,0,0,1,1,0,3,0,2,0,1,0,0,0,6,0,200.0,63,22,9,70.68,132.47863247863248,98.29059829059828,70.2,97.53418498135652,111.25698779590186,73.164,,,0.0,0.0,11.522728582128247,0.0,14.117647058823529,0.0,0.0,2.3529411764705883,2.3529411764705883,0.0,7.0588235294117645,0.0,2.3529411764705883,0.0,0.0,0.0,14.117647058823529,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2025,401706907,2024-12-13,Virginia Tech Hokies,away,67,95,0,Virginia Tech Hokies,T. Lawal,5106040,F,True,15.0,10,7,0,0,0,0,4,6,3,5,1,1,1,1,3,4,3,200.0,70,16,15,80.04,122.29660144181256,86.25128733264675,77.68,106.32912181354664,90.86534680726335,68.288,,,0.7763975155279502,0.75,18.65855425177459,26.666666666666664,18.666666666666664,0.0,0.0,0.0,0.0,10.666666666666666,16.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,8.0,10.666666666666666,0,1.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401600666,2024-01-16,Hampton Pirates,away,81,80,1,Hampton Pirates,T. Maxwell,4433578,G,True,33.0,12,3,2,1,0,1,5,7,3,4,2,3,0,0,1,2,1,200.0,60,10,9,67.4,117.71630370806356,119.18775750441435,67.96000000000001,115.94910512501114,90.96887685984103,69.71200000000002,,,0.8571428571428571,0.8571428571428571,13.211130377342911,14.545454545454547,3.6363636363636367,2.4242424242424243,1.2121212121212122,0.0,1.2121212121212122,6.0606060606060606,8.484848484848484,2.4242424242424243,3.6363636363636367,0.0,0.0,1.2121212121212122,2.4242424242424243,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2024,401600698,2024-02-02,Hampton Pirates,home,59,58,1,Hampton Pirates,T. Maxwell,4433578,G,True,26.0,5,1,3,0,1,1,2,6,1,2,1,4,0,1,0,1,2,200.0,52,15,10,61.6,96.1219754723235,97.77925091150148,60.34,128.50314201120347,110.20983771033954,68.248,,,0.3881987577639751,0.4166666666666667,16.685355460865665,7.6923076923076925,1.5384615384615385,4.615384615384616,0.0,1.5384615384615385,1.5384615384615385,3.076923076923077,9.230769230769232,1.5384615384615385,6.153846153846154,0.0,1.5384615384615385,0.0,1.5384615384615385,0,0.0,,,,,,,,,,,,,,,,,0,2024-01-16,17.0,1
2025,401714197,2025-01-10,Delaware Blue Hens,home,88,98,0,Delaware Blue Hens,T. Middleton Jr.,5176166,G,False,12.0,2,4,2,1,0,2,1,3,1,1,0,2,0,0,1,3,5,200.0,63,25,14,84.0,116.4448669201521,104.56273764258555,84.16,109.45579780297604,110.70152278316262,70.94800000000001,,,0.3333333333333333,0.3333333333333333,18.939393939393938,6.666666666666667,13.333333333333334,6.666666666666667,3.3333333333333335,0.0,6.666666666666667,3.3333333333333335,10.0,0.0,6.666666666666667,0.0,0.0,3.3333333333333335,10.0,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,1
2026,401827525,2025-11-05,South Carolina Gamecocks,away,72,91,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,22.0,10,3,2,1,0,5,4,7,4,7,0,0,2,4,1,2,2,200.0,60,22,11,73.68,96.05122732123799,121.39807897545356,74.96000000000001,112.33695714150959,102.05217140889212,66.632,,,0.5707762557077626,0.5714285714285714,31.009149501960604,18.18181818181818,5.454545454545454,3.6363636363636362,1.8181818181818181,0.0,9.09090909090909,7.2727272727272725,12.727272727272727,0.0,0.0,3.6363636363636362,7.2727272727272725,1.8181818181818181,3.6363636363636362,0,0.0,,,,,,,,,,,,,,,,,0,,7.0,0
2026,401827526,2025-11-11,South Carolina State Bulldogs,home,85,62,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,22.0,6,2,3,3,0,1,2,8,2,6,0,2,2,4,0,2,2,200.0,62,33,17,79.52,105.69510072121363,77.09524993782642,80.41999999999999,103.76094281144894,93.6199703187725,73.176,,,0.3073770491803279,0.25,20.919200559919123,10.909090909090908,3.6363636363636362,5.454545454545454,5.454545454545454,0.0,1.8181818181818181,3.6363636363636362,14.545454545454545,0.0,3.6363636363636362,3.6363636363636362,7.2727272727272725,0.0,3.6363636363636362,0,0.0,,,,,,,,,,,,,,,,,0,2025-11-05,6.0,1
2026,401813276,2025-11-19,Morgan State Bears,away,79,73,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,36.0,13,4,3,0,0,6,4,8,3,5,1,3,4,5,0,4,3,200.0,50,27,14,68.88,113.37543053960964,104.76463834672789,69.68,107.03108063271411,102.74922329178847,72.81199999999998,,,0.6372549019607844,0.5625,23.721665788086455,14.444444444444445,4.444444444444445,3.3333333333333335,0.0,0.0,6.666666666666667,4.444444444444445,8.88888888888889,1.1111111111111112,3.3333333333333335,4.444444444444445,5.555555555555555,0.0,4.444444444444445,0,0.0,0.43907665244404526,,25.964175030939863,,14.545454545454543,,4.545454545454545,,4.545454545454545,,,,,,,,0,2025-11-11,8.0,0
2026,401827733,2025-11-28,Davidson Wildcats,away,74,90,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,28.0,12,2,4,1,0,0,4,7,3,3,1,4,3,7,0,2,4,200.0,47,30,10,65.2,111.61387631975866,135.7466063348416,66.30000000000001,104.44501031063255,106.23120853104467,66.984,,,0.5952380952380952,0.6428571428571429,20.51282051282051,17.142857142857142,2.857142857142857,5.714285714285714,1.4285714285714286,0.0,0.0,5.714285714285714,10.0,1.4285714285714286,5.714285714285714,4.285714285714286,10.0,0.0,2.857142857142857,0,0.0,0.5051360689496249,0.5051360689496249,25.216671949988726,25.216671949988726,14.511784511784512,14.511784511784512,4.511784511784511,4.511784511784511,4.141414141414141,4.141414141414141,5.858585858585858,,,,,,0,2025-11-19,9.0,0
2026,401820801,2025-12-03,Charlotte 49ers,away,57,74,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,30.0,14,2,0,1,0,2,5,7,3,4,2,3,2,4,1,1,0,200.0,47,29,11,64.76,90.39010466222645,117.34855692990803,63.06,116.36901343446854,109.77114752586576,64.90400000000001,,,0.7990867579908676,0.8571428571428571,20.27510834746561,18.666666666666664,2.6666666666666665,0.0,1.3333333333333333,0.0,2.6666666666666665,6.666666666666666,9.333333333333332,2.6666666666666665,4.0,2.6666666666666665,5.333333333333333,1.3333333333333333,1.3333333333333333,0,0.0,0.5276615755217425,0.5276615755217425,24.040709090696673,24.040709090696673,15.169552669552669,15.169552669552669,4.098124098124098,4.098124098124098,4.534632034632034,4.534632034632034,4.393939393939394,,,,,,0,2025-11-28,5.0,0
2026,401827528,2025-12-06,North Carolina Central Eagles,away,69,54,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,35.0,14,6,4,1,0,2,3,7,0,1,3,6,5,5,0,6,1,200.0,47,35,18,69.4,97.45762711864406,76.27118644067795,70.80000000000001,95.42900524056992,107.46258045892037,75.50399999999999,,,0.7608695652173914,0.6428571428571429,15.92039800995025,16.0,6.857142857142857,4.571428571428571,1.1428571428571428,0.0,2.2857142857142856,3.4285714285714284,8.0,3.4285714285714284,6.857142857142857,5.7142857142857135,5.7142857142857135,0.0,6.857142857142857,0,0.0,0.5819466120155675,0.5819466120155675,23.287588942050462,23.287588942050462,15.868975468975469,15.868975468975469,3.8118326118326116,3.8118326118326116,3.6277056277056277,3.6277056277056277,4.048484848484849,,,,,,1,2025-12-03,3.0,0
2026,401827529,2025-12-10,Howard Bison,away,69,73,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,28.0,18,6,0,1,0,4,6,14,4,9,2,5,4,4,3,3,2,200.0,63,15,13,68.6,99.33774834437087,105.09645839331992,69.46,100.17465008780741,107.14822230086043,74.76400000000001,,,0.5710659898477157,0.5,34.175025942580426,25.714285714285715,8.571428571428571,0.0,1.4285714285714286,0.0,5.714285714285714,8.571428571428571,20.0,2.857142857142857,7.142857142857143,5.714285714285714,5.714285714285714,4.285714285714286,4.285714285714286,0,0.0,0.6199652739174933,0.6117671042158715,20.26983864364839,22.059723786700427,15.432611832611832,15.89081289081289,4.092352092352092,4.319384319384319,3.8147186147186147,3.784992784992785,3.7546897546897546,,,,,,1,2025-12-06,4.0,0
2026,401823042,2025-12-13,Maryland Eastern Shore Hawks,home,82,79,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,31.0,8,3,7,1,0,1,4,9,4,5,0,4,0,0,0,3,3,200.0,50,38,13,71.72,113.73092926490986,109.57004160887658,72.1,115.15903597824801,102.8282470735247,63.58399999999999,,,0.4444444444444444,0.4444444444444444,16.185682145574024,10.32258064516129,3.870967741935484,9.032258064516128,1.2903225806451613,0.0,1.2903225806451613,5.161290322580645,11.612903225806452,0.0,5.161290322580645,0.0,0.0,0.0,3.870967741935484,0,0.0,0.6727030620509709,0.605952659306135,22.92100372018065,23.790481237540426,18.393650793650796,17.294166151309007,5.079365079365079,4.9268192125334975,2.723809523809524,3.2442795299938156,4.034632034632034,,,,,,1,2025-12-10,3.0,1
2026,401827530,2025-12-17,UNC Greensboro Spartans,away,71,65,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,38.0,21,4,3,0,0,1,7,17,4,8,3,9,4,6,2,2,4,200.0,64,18,10,66.92,107.34804959177502,98.2763834290898,66.14,112.95741830608412,113.60249945401151,66.908,,,0.5346232179226069,0.5,26.521381578947366,22.105263157894736,4.2105263157894735,3.1578947368421053,0.0,0.0,1.0526315789473684,7.368421052631579,17.894736842105264,3.1578947368421053,9.473684210526315,4.2105263157894735,6.315789473684211,2.1052631578947367,2.1052631578947367,0,0.0,0.6341409705477028,0.5857641324484236,21.413806991678165,22.839881351044625,17.569278033794163,16.422717963040544,4.964669738863287,4.794837778708747,3.8635944700460825,3.967776846809105,3.6915933528836753,,,,,,0,2025-12-13,4.0,0
2026,401827531,2025-12-20,Mid-Atlantic Christian Mustangs,home,95,55,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,24.0,16,5,7,0,0,1,5,11,4,7,1,4,5,6,0,5,0,200.0,54,40,11,72.6,131.4696927760864,76.11403265983948,72.25999999999999,143.49277298262567,72.11013942779476,74.44000000000001,,,0.5865102639296187,0.5,29.539951573849883,26.666666666666668,8.333333333333334,11.666666666666668,0.0,0.0,1.6666666666666667,8.333333333333334,18.333333333333336,1.6666666666666667,6.666666666666667,8.333333333333334,10.0,0.0,8.333333333333334,0,0.0,0.6220179950846052,0.5800818086122218,22.615519204903535,23.248936931922707,18.56175923680168,17.0541118735799,5.23534643059261,4.729914282828827,3.3523162745573614,3.8777899457016605,3.3983753780018637,,,,,,0,2025-12-17,3.0,1
2026,401811988,2025-12-30,UNC Wilmington Seahawks,home,78,87,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,7.0,0,0,1,1,0,0,0,3,0,1,0,2,0,0,0,0,3,200.0,61,24,8,76.56,102.65859436693867,114.50381679389312,75.98,100.32786719491597,115.19985226613123,65.48400000000001,,,0.0,0.0,21.54708037060978,0.0,0.0,5.714285714285714,5.714285714285714,0.0,0.0,0.0,17.142857142857142,0.0,11.428571428571429,0.0,0.0,0.0,0.0,1,0.0,0.5795026962723554,0.5807246541439615,24.468487850180388,23.878038396115425,20.161759236801682,18.015367352888575,6.368679763925944,5.0902561878792785,5.685649607890695,4.656677617798161,3.2252045068683435,,,,,,1,2025-12-20,10.0,1
2026,401811989,2025-12-31,Northeastern Huskies,home,74,85,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,30.0,16,2,4,0,0,1,6,8,5,6,1,2,3,4,0,2,2,200.0,50,32,11,64.08,110.4807405195581,126.90355329949242,66.97999999999999,119.31412724377046,111.10645359234702,68.83200000000001,,,0.819672131147541,0.8125,19.10850648197478,21.333333333333332,2.6666666666666665,5.333333333333333,0.0,0.0,1.3333333333333333,8.0,10.666666666666666,1.3333333333333333,2.6666666666666665,4.0,5.333333333333333,0.0,2.6666666666666665,0,0.0,0.42732878322887713,0.5279315037672377,25.593824322312294,23.666133121069457,16.961759236801683,16.37760668444416,4.997251192497372,4.627505625344798,5.9142210364621235,4.752823808387938,2.93200409715304,,,,,,0,2025-12-30,1.0,1
2026,401812000,2026-01-03,Stony Brook Seawolves,away,80,81,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,29.0,6,3,5,0,0,0,2,7,2,5,0,2,2,2,1,2,2,200.0,68,19,11,70.36,116.34671320535197,117.80104712041886,68.75999999999999,102.60122199182315,92.84299028573479,64.98400000000001,,,0.3807106598984772,0.2857142857142857,12.441581407098647,8.275862068965518,4.137931034482759,6.8965517241379315,0.0,0.0,0.0,2.7586206896551726,9.655172413793103,0.0,2.7586206896551726,2.7586206896551726,2.7586206896551726,1.3793103448275863,2.7586206896551726,0,0.0,0.4770500114888422,0.5522432227155963,22.580520430191164,23.286330901144904,16.085568760611203,16.790583905184924,3.816298811544992,4.464102378788287,6.980887703128789,4.801199602133388,2.7987815335013977,,,,,,0,2025-12-31,3.0,0
2026,401812005,2026-01-09,Elon Phoenix,home,64,69,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,26.0,1,4,2,1,1,4,0,5,0,4,0,1,1,2,1,3,1,200.0,64,9,13,68.96,92.32544720138489,99.5383727639931,69.32,109.80723187360714,122.02303489801788,71.16,,,0.08503401360544217,0.0,18.77470355731225,1.5384615384615385,6.153846153846154,3.076923076923077,1.5384615384615385,1.5384615384615385,6.153846153846154,0.0,7.6923076923076925,0.0,1.5384615384615385,1.5384615384615385,3.076923076923077,1.5384615384615385,4.615384615384616,0,0.0,0.46430325457964877,0.5390484101912025,21.831700282496094,22.452119401602882,15.67622504537205,16.135605302398815,3.869691470054447,4.439012275380169,6.553746435053151,4.962380534595277,2.5834906463089826,,,,,,0,2026-01-03,6.0,1
2026,401812015,2026-01-16,William & Mary Tribe,away,89,97,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,26.0,20,0,0,0,0,1,8,12,4,7,4,5,0,0,0,0,4,200.0,54,23,17,75.12,119.65582145738102,130.41140091422426,74.38,100.25963584036052,103.13073844934794,71.48799999999999,,,0.8333333333333334,0.8333333333333334,24.65483234714004,30.76923076923077,0.0,0.0,0.0,0.0,1.5384615384615385,12.307692307692308,18.461538461538463,6.153846153846154,7.6923076923076925,0.0,0.0,0.0,0.0,0,0.0,0.3743854137162158,0.5066188104350767,20.282364678169067,22.18944684129641,11.562864721485411,15.092952176403296,4.258355437665783,4.561500409556311,6.537552103069345,4.8277050019044045,2.8385160397044946,,,,,,0,2026-01-09,7.0,0
2026,401812023,2026-01-20,Hampton Pirates,away,61,82,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,28.0,14,3,2,2,0,0,5,11,3,8,2,3,2,2,1,2,1,200.0,57,13,9,67.72,89.86446670595168,120.80141426045965,67.88,101.42260946071693,96.46934606397755,64.71199999999999,,,0.5892255892255892,0.5454545454545454,23.663453111305877,20.0,4.285714285714286,2.857142857142857,2.857142857142857,0.0,0.0,7.142857142857143,15.714285714285715,2.857142857142857,4.285714285714286,2.857142857142857,2.857142857142857,1.4285714285714286,2.857142857142857,0,0.0,0.42375002759695873,0.5283997786282939,19.3053408328271,22.353805875019315,12.383377541998232,16.138037415925126,2.5916887709991157,4.257400382252557,4.204218769736012,4.505858001777444,2.751845739621631,,,,,,0,2026-01-16,4.0,0
2026,401812025,2026-01-23,Hofstra Pride,home,79,78,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,35.0,20,4,1,1,0,2,7,18,4,8,3,10,3,4,0,4,3,200.0,56,35,8,66.4,116.8639053254438,115.3846153846154,67.6,111.50768174950981,113.84624834639828,65.35600000000001,,,0.5060728744939271,0.4722222222222222,31.320618927671827,22.857142857142854,4.571428571428571,1.1428571428571428,1.1428571428571428,0.0,2.2857142857142856,8.0,20.57142857142857,3.4285714285714284,11.428571428571427,3.4285714285714284,4.571428571428571,0.0,4.571428571428571,0,0.0,0.5415951454420765,0.5322013917906249,19.728615380966318,22.435658827287227,16.383377541998232,16.379410077429807,3.448831628141973,4.259170001218915,3.6327901983074407,4.402813305237783,2.579855380895279,,,,,,1,2026-01-20,3.0,1
2026,401812033,2026-01-24,Towson Tigers,home,80,73,1,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,38.0,11,1,4,0,0,4,3,7,3,4,0,3,5,6,1,0,1,200.0,47,33,13,68.52,114.0575990875392,104.07755916737953,70.14,98.63256399036895,105.19878552187954,65.976,,,0.5705394190871369,0.42857142857142855,19.267169534141317,11.578947368421051,1.0526315789473684,4.2105263157894735,0.0,0.0,4.2105263157894735,3.1578947368421053,7.368421052631579,0.0,3.1578947368421053,5.263157894736842,6.315789473684211,1.0526315789473684,0.0,0,0.0,0.47887529411135377,0.5306644201849368,22.171037870105728,22.958303539074556,16.688139446760136,16.76045318211881,3.829784009094354,4.277538152407718,2.7946949602122024,4.211051178038922,2.562552963531691,,,,,,1,2026-01-23,1.0,1
2026,401812038,2026-01-30,Monmouth Hawks,away,81,83,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,41.0,21,4,1,2,0,4,10,14,9,12,1,2,0,0,0,4,1,225.0,60,23,14,72.12,110.8677799069258,113.6052559540104,73.06,102.52239472783303,101.45451581108391,67.94399999999999,,,0.75,0.75,23.485612887512612,20.48780487804878,3.902439024390244,0.975609756097561,1.951219512195122,0.0,3.902439024390244,9.75609756097561,13.658536585365853,0.975609756097561,1.951219512195122,0.0,0.0,0.0,3.902439024390244,0,0.0,0.5168410459490858,0.5328796979017256,23.53615549551426,22.753240538800487,17.34875650665124,16.47259174802449,3.212724117987276,4.098376676104365,2.2574898785425104,4.211022019025063,2.6541070386571235,,,,,,0,2026-01-24,6.0,0
2026,401812045,2026-01-31,Drexel Dragons,away,60,61,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,35.0,16,7,4,1,1,2,5,13,5,10,0,3,6,7,3,4,1,200.0,53,15,9,63.6,94.13241292751803,95.70128647631002,63.74,90.45529643522707,102.92570516642778,65.316,,,0.49751243781094534,0.38461538461538464,30.12078300708038,18.285714285714285,8.0,4.571428571428571,1.1428571428571428,1.1428571428571428,2.2857142857142856,5.7142857142857135,14.857142857142856,0.0,3.4285714285714284,6.857142857142857,8.0,3.4285714285714284,4.571428571428571,0,0.0,0.6498342432279973,0.5443070822226875,24.478337361554335,22.7917864518906,21.138625174568695,16.68391875486787,2.762442692096094,4.088064168119412,1.8372272143774075,4.04073716308151,2.7198087221167615,,,,,,0,2026-01-30,1.0,0
2026,401812049,2026-02-06,Charleston Cougars,away,62,78,0,North Carolina A&T Aggies,T. Middleton Jr.,5176166,G,True,32.0,12,7,2,2,0,2,4,8,2,4,2,4,2,2,0,7,0,200.0,54,18,16,68.92,87.89339381910973,110.57555996597677,70.53999999999999,110.55978029250791,115.10697497940664,74.24,,,0.6756756756756757,0.625,17.453798767967147,15.0,8.75,2.5,2.5,0.0,2.5,5.0,10.0,2.5,5.0,2.5,2.5,0.0,8.75,0,0.0,0.5826700641235197,0.5419673500021004,25.5715274935424,23.15823627965009,18.641921877865393,16.764008531410195,4.362442692096094,4.283660959713441,2.751512928663122,4.067271733498864,2.6981040002966377,,,,,,1,2026-01-31,6.0,0
